Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,elevation_zone,near_threshold,distance_to_nearest_threshold,chaos_amplification_factor,aspect_sin,aspect_cos,Soil_Type13,Soil_Type3,Soil_Type6,Soil_Group_Other,Soil_Type2,Soil_Group_Organic,Soil_Type30,Soil_Type29,Soil_Type33,Soil_Type10,Soil_Type12,Soil_Group_Rocky,Soil_Group_Sandy,Soil_Group_Clay,Soil_Type23,Soil_Type1,Soil_Type17,Cover_Type
3936,2322,45,15,285,98,1127,223,206,113,350,0,0,0,1,Foothill,False,78.0,1.0,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3937,2157,8,7,30,0,1115,212,227,152,859,0,0,0,1,Foothill,False,243.0,1.0,0.13917310096006544,0.9902680687415704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3938,2154,187,20,0,0,1140,218,250,157,918,0,0,0,1,Foothill,False,246.0,1.0,-0.12186934340514731,-0.9925461516413221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3939,2149,107,18,30,4,1276,247,216,90,1184,0,0,0,1,Foothill,False,251.0,1.0,0.9563047559630355,-0.29237170472273666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3940,2144,22,7,0,0,1291,216,225,146,1213,0,0,0,1,Foothill,False,256.0,1.0,0.374606593415912,0.9271838545667874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3941,2150,352,26,42,12,1323,166,187,152,1273,0,0,0,1,Foothill,False,250.0,1.0,-0.13917310096006588,0.9902680687415703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3942,2141,328,9,30,6,1341,199,230,171,1410,0,0,0,1,Foothill,False,259.0,1.0,-0.529919264233205,0.8480480961564258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3943,2128,27,9,0,0,1154,217,221,140,1448,0,0,0,1,Foothill,False,272.0,1.0,0.45399049973954675,0.8910065241883679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3944,2126,72,10,0,0,1140,232,220,119,1448,0,0,0,1,Foothill,False,274.0,1.0,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3945,2117,88,17,30,2,1127,243,211,92,1431,0,0,0,1,Foothill,False,283.0,1.0,0.9993908270190958,0.03489949670250108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3946,2116,307,17,0,0,1092,173,228,195,1384,0,0,0,1,Foothill,False,284.0,1.0,-0.798635510047293,0.6018150231520479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3947,2124,317,13,0,0,1082,186,229,182,1370,0,0,0,1,Foothill,False,276.0,1.0,-0.6819983600624983,0.7313537016191707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3948,2125,307,7,30,1,1072,201,236,175,1355,0,0,0,1,Foothill,False,275.0,1.0,-0.798635510047293,0.6018150231520479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3949,2131,271,15,60,7,1063,179,244,204,1342,0,0,0,1,Foothill,False,269.0,1.0,-0.9998476951563913,0.01745240643728313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3950,2219,12,23,201,98,1024,190,187,127,1262,0,0,0,1,Foothill,False,181.0,1.0,0.20791169081775934,0.9781476007338057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
3951,2212,331,28,218,91,1020,144,193,182,1237,0,0,0,1,Foothill,False,188.0,1.0,-0.4848096202463369,0.8746197071393959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3952,2306,342,26,361,197,1127,156,190,166,1230,0,0,0,1,Foothill,False,94.0,1.0,-0.3090169943749477,0.9510565162951535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3953,2328,67,12,339,145,1340,232,215,113,1020,0,0,0,1,Foothill,False,72.0,1.0,0.9205048534524404,0.3907311284892737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3954,2310,114,14,300,127,1374,243,225,108,967,0,0,0,1,Foothill,False,90.0,1.0,0.9135454576426009,-0.40673664307580026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3955,2304,135,14,283,141,1392,241,233,118,942,0,0,0,1,Foothill,False,96.0,1.0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3956,2292,136,19,256,129,1429,246,229,104,890,0,0,0,1,Foothill,False,108.0,1.0,0.6946583704589971,-0.7193398003386513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3957,2285,138,20,242,127,1448,246,229,102,865,0,0,0,1,Foothill,False,115.0,1.0,0.6691306063588583,-0.7431448254773941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3958,2269,133,24,216,111,1410,250,221,85,816,0,0,0,1,Foothill,False,131.0,1.0,0.7313537016191706,-0.6819983600624984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3959,2259,126,25,201,101,1392,252,213,73,792,0,0,0,1,Foothill,False,141.0,1.0,0.8090169943749475,-0.587785252292473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3960,2246,118,27,190,100,1374,254,204,59,768,0,0,0,1,Foothill,False,154.0,1.0,0.8829475928589269,-0.4694715627858909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3961,2205,128,26,150,69,1323,252,214,73,700,0,0,0,1,Foothill,False,195.0,1.0,0.788010753606722,-0.6156614753256583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3962,2194,128,28,127,58,1307,252,209,64,679,0,0,0,1,Foothill,False,206.0,1.0,0.788010753606722,-0.6156614753256583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3963,2181,124,29,108,51,1291,253,204,56,658,0,0,0,1,Foothill,False,219.0,1.0,0.8290375725550417,-0.5591929034707467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3964,2171,356,20,0,0,1130,184,201,151,480,0,0,0,1,Foothill,False,229.0,1.0,-0.06975647374412564,0.9975640502598242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3965,2227,346,23,0,0,1124,168,195,161,607,0,0,0,1,Foothill,False,173.0,1.0,-0.24192189559966787,0.9702957262759965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3966,2231,345,20,0,0,1130,177,205,164,577,0,0,0,1,Foothill,False,169.0,1.0,-0.2588190451025207,0.9659258262890683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3967,2230,337,14,0,0,1136,189,221,170,547,0,0,0,1,Foothill,False,170.0,1.0,-0.3907311284892739,0.9205048534524403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3968,2259,228,14,30,5,1103,199,252,188,400,0,0,0,1,Foothill,False,141.0,1.0,-0.7431448254773944,-0.6691306063588581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
3969,2340,275,28,108,44,1041,133,233,232,201,0,0,0,1,Foothill,False,60.0,1.0,-0.9961946980917455,0.08715574274765789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3970,2280,4,7,0,0,1048,211,227,153,371,0,0,0,1,Foothill,False,120.0,1.0,0.0697564737441253,0.9975640502598242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3971,2058,9,5,0,0,646,215,230,153,811,0,0,0,1,Foothill,False,342.0,1.0,0.15643446504023087,0.9876883405951378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3972,2063,321,17,0,0,618,175,222,186,787,0,0,0,1,Foothill,False,337.0,1.0,-0.6293203910498378,0.7771459614569706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3973,2140,14,28,234,74,300,181,169,112,552,0,0,0,1,Foothill,False,260.0,1.0,0.24192189559966773,0.9702957262759965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
3974,2127,27,27,192,72,268,197,169,95,532,0,0,0,1,Foothill,False,273.0,1.0,0.45399049973954675,0.8910065241883679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
3975,2043,334,27,67,39,319,149,194,178,541,0,0,0,1,Foothill,False,357.0,1.0,-0.4383711467890778,0.8987940462991668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
3976,2072,240,26,212,74,433,162,250,218,607,0,0,0,1,Foothill,False,328.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3977,2769,117,17,67,19,2040,246,222,99,745,0,0,1,0,Montane,True,31.0,2.0,0.8910065241883679,-0.45399049973954675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3978,2776,8,21,85,28,2465,190,192,134,644,0,0,1,0,Montane,True,24.0,2.0,0.13917310096006544,0.9902680687415704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3979,2279,207,17,90,17,297,207,253,177,376,0,0,0,1,Foothill,False,121.0,1.0,-0.45399049973954664,-0.8910065241883679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3980,2198,126,13,0,0,787,242,231,115,395,0,0,0,1,Foothill,False,202.0,1.0,0.8090169943749475,-0.587785252292473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3981,2187,205,4,0,0,882,217,243,162,395,0,0,0,1,Foothill,False,213.0,1.0,-0.4226182617406993,-0.90630778703665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3982,2199,188,24,0,0,932,215,249,155,408,0,0,0,1,Foothill,False,201.0,1.0,-0.13917310096006552,-0.9902680687415703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3983,2159,335,7,0,0,1110,205,231,165,779,0,0,0,1,Foothill,False,241.0,1.0,-0.4226182617406992,0.90630778703665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3984,2173,348,28,30,17,1131,157,183,157,837,0,0,0,1,Foothill,False,227.0,1.0,-0.20791169081775987,0.9781476007338056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3985,2152,45,14,0,0,1167,223,210,118,924,0,0,0,1,Foothill,False,248.0,1.0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3986,2147,207,4,0,0,1181,217,244,163,953,0,0,0,1,Foothill,False,253.0,1.0,-0.45399049973954664,-0.8910065241883679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3987,2154,219,21,30,7,1195,192,254,192,983,0,0,0,1,Foothill,False,246.0,1.0,-0.6293203910498376,-0.7771459614569708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3988,2166,207,28,30,13,1209,189,252,183,1012,0,0,0,1,Foothill,False,234.0,1.0,-0.45399049973954664,-0.8910065241883679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3989,2151,328,22,0,0,1317,160,208,184,1218,0,0,0,1,Foothill,False,249.0,1.0,-0.529919264233205,0.8480480961564258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3990,2184,21,35,67,41,1207,174,145,86,1451,0,0,0,1,Foothill,False,216.0,1.0,0.35836794954530027,0.9335804264972017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3991,2137,24,21,30,7,1128,203,189,115,1477,0,0,0,1,Foothill,False,263.0,1.0,0.4067366430758002,0.9135454576426009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3992,2123,46,23,0,0,1100,220,184,88,1456,0,0,0,1,Foothill,False,277.0,1.0,0.7193398003386512,0.6946583704589973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3993,2115,335,19,30,8,1075,174,211,175,1425,0,0,0,1,Foothill,False,285.0,1.0,-0.4226182617406992,0.90630778703665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3994,2130,341,13,0,0,1053,192,220,166,1396,0,0,0,1,Foothill,False,270.0,1.0,-0.3255681544571567,0.9455185755993168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3995,2128,4,7,30,4,1044,211,227,153,1382,0,0,0,1,Foothill,False,272.0,1.0,0.0697564737441253,0.9975640502598242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3996,2129,275,12,42,-2,1034,188,243,194,1369,0,0,0,1,Foothill,False,271.0,1.0,-0.9961946980917455,0.08715574274765789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3997,2225,332,23,247,111,990,160,204,180,1266,0,0,0,1,Foothill,False,175.0,1.0,-0.4694715627858908,0.882947592858927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3998,2268,10,31,272,143,997,171,163,116,1233,0,0,0,1,Foothill,False,132.0,1.0,0.17364817766693033,0.984807753012208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3999,2326,261,6,404,143,1242,205,243,177,1140,0,0,0,1,Foothill,False,74.0,1.0,-0.9876883405951377,-0.15643446504023104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4000,2332,225,3,361,144,1279,215,242,165,1087,0,0,0,1,Foothill,False,68.0,1.0,-0.7071067811865475,-0.7071067811865477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4001,2315,119,21,297,132,1332,250,217,84,1008,0,0,0,1,Foothill,False,85.0,1.0,0.8746197071393959,-0.484809620246337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4002,2285,142,21,228,122,1406,245,229,101,907,0,0,0,1,Foothill,False,115.0,1.0,0.6156614753256584,-0.7880107536067219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4003,2276,140,23,216,113,1425,247,226,95,882,0,0,0,1,Foothill,False,124.0,1.0,0.6427876096865395,-0.7660444431189779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4004,2268,140,24,201,110,1445,247,225,92,858,0,0,0,1,Foothill,False,132.0,1.0,0.6427876096865395,-0.7660444431189779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4005,2259,138,26,190,101,1434,249,221,84,834,0,0,0,1,Foothill,False,141.0,1.0,0.6691306063588583,-0.7431448254773941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4006,2249,134,26,175,91,1416,250,217,78,811,0,0,0,1,Foothill,False,151.0,1.0,0.7193398003386511,-0.6946583704589974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4007,2225,114,25,153,79,1381,253,206,65,765,0,0,0,1,Foothill,False,175.0,1.0,0.9135454576426009,-0.40673664307580026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4008,2198,104,23,127,58,1348,251,203,66,721,0,0,0,1,Foothill,False,202.0,1.0,0.9702957262759965,-0.24192189559966779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4009,2184,108,26,108,48,1333,253,200,58,700,0,0,0,1,Foothill,False,216.0,1.0,0.9510565162951536,-0.30901699437494734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4010,2171,114,27,85,35,1317,254,200,55,680,0,0,0,1,Foothill,False,229.0,1.0,0.9135454576426009,-0.40673664307580026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4011,2132,106,16,30,6,1275,246,219,97,624,0,0,0,1,Foothill,False,268.0,1.0,0.9612616959383189,-0.27563735581699905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4012,2250,313,12,0,0,1155,189,231,182,454,0,0,0,1,Foothill,False,150.0,1.0,-0.7313537016191703,0.6819983600624986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4013,2254,312,13,0,0,1142,185,230,185,424,0,0,0,1,Foothill,False,146.0,1.0,-0.7431448254773946,0.6691306063588578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4014,2260,310,13,0,0,1131,185,231,186,395,0,0,0,1,Foothill,False,140.0,1.0,-0.7660444431189781,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4015,2264,310,11,0,0,1120,189,232,183,365,0,0,0,1,Foothill,False,136.0,1.0,-0.7660444431189781,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4016,2370,189,14,162,68,1057,219,250,161,108,0,0,0,1,Foothill,True,30.0,2.0,-0.15643446504023073,-0.9876883405951378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4017,2362,117,15,212,50,1052,244,225,106,67,0,0,0,1,Foothill,True,38.0,2.0,0.8910065241883679,-0.45399049973954675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4018,2317,90,8,67,15,1052,233,227,127,190,0,0,0,1,Foothill,False,83.0,1.0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4019,2291,129,16,0,0,1065,244,229,108,306,0,0,0,1,Foothill,False,109.0,1.0,0.777145961456971,-0.6293203910498373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4020,2284,4,3,0,0,1071,215,233,155,335,0,0,0,1,Foothill,False,116.0,1.0,0.0697564737441253,0.9975640502598242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
4021,2128,55,18,127,73,277,229,199,97,547,0,0,0,1,Foothill,False,272.0,1.0,0.8191520442889918,0.573576436351046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4022,2032,61,12,0,0,295,230,214,115,547,0,0,0,1,Foothill,False,368.0,1.0,0.8746197071393957,0.4848096202463371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4023,2044,312,28,60,24,324,133,206,208,560,0,0,0,1,Foothill,False,356.0,1.0,-0.7431448254773946,0.6691306063588578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4024,2055,325,26,85,42,342,147,202,190,569,0,0,0,1,Foothill,False,345.0,1.0,-0.5735764363510465,0.8191520442889916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4025,2832,107,17,258,73,1889,247,217,92,960,0,0,1,0,Subalpine,True,32.0,2.0,0.9563047559630355,-0.29237170472273666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4026,2943,233,15,108,27,324,194,252,193,1325,0,0,1,0,Subalpine,False,143.0,1.0,-0.7986355100472928,-0.6018150231520483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4027,2270,148,12,60,8,283,236,239,131,342,0,0,0,1,Foothill,False,130.0,1.0,0.5299192642332049,-0.848048096156426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4028,2205,139,22,0,0,764,247,227,97,379,0,0,0,1,Foothill,False,195.0,1.0,0.6560590289905073,-0.754709580222772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4029,2225,172,28,30,8,1090,224,239,127,242,0,0,0,1,Foothill,False,175.0,1.0,0.13917310096006533,-0.9902680687415704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4030,2161,310,4,0,0,1129,209,237,166,759,0,0,0,1,Foothill,False,239.0,1.0,-0.7660444431189781,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4031,2165,309,19,0,0,1138,164,224,198,787,0,0,0,1,Foothill,False,235.0,1.0,-0.7771459614569708,0.6293203910498375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4032,2178,314,30,30,19,1148,127,201,206,816,0,0,0,1,Foothill,False,222.0,1.0,-0.7193398003386511,0.6946583704589973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4033,2156,18,28,0,0,1207,187,170,107,960,0,0,0,1,Foothill,False,244.0,1.0,0.3090169943749474,0.9510565162951535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4034,2153,217,2,0,0,1235,217,241,161,1019,0,0,0,1,Foothill,False,247.0,1.0,-0.6018150231520484,-0.7986355100472928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4035,2157,177,18,0,0,1282,226,247,147,1106,0,0,0,1,Foothill,False,243.0,1.0,0.05233595624294381,-0.9986295347545738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4036,2153,326,20,0,0,1329,165,213,185,1194,0,0,0,1,Foothill,False,247.0,1.0,-0.5591929034707466,0.8290375725550418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
4037,2191,33,33,90,48,1165,194,149,69,1485,0,0,0,1,Foothill,False,209.0,1.0,0.5446390350150271,0.838670567945424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4038,2138,13,11,0,0,1025,209,217,144,1422,0,0,0,1,Foothill,False,262.0,1.0,0.224951054343865,0.9743700647852352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
4039,2331,339,25,384,206,1060,158,195,171,1283,0,0,0,1,Foothill,False,69.0,1.0,-0.35836794954530077,0.9335804264972015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4040,2320,150,8,404,139,1200,231,240,141,1181,0,0,0,1,Foothill,False,80.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4041,2325,198,17,361,142,1237,212,252,169,1128,0,0,0,1,Foothill,False,75.0,1.0,-0.3090169943749473,-0.9510565162951536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4042,2327,188,15,339,144,1256,220,250,159,1101,0,0,0,1,Foothill,False,73.0,1.0,-0.13917310096006552,-0.9902680687415703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4043,2298,129,21,255,115,1326,249,222,90,999,0,0,0,1,Foothill,False,102.0,1.0,0.777145961456971,-0.6293203910498373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4044,2289,133,21,234,106,1345,248,225,95,973,0,0,0,1,Foothill,False,111.0,1.0,0.7313537016191706,-0.6819983600624984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4045,2274,142,23,201,111,1383,246,227,96,924,0,0,0,1,Foothill,False,126.0,1.0,0.6156614753256584,-0.7880107536067219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4046,2257,141,25,175,94,1423,247,225,91,876,0,0,0,1,Foothill,False,143.0,1.0,0.6293203910498374,-0.7771459614569709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4047,2248,137,26,162,90,1443,249,221,83,853,0,0,0,1,Foothill,False,152.0,1.0,0.6819983600624985,-0.7313537016191705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4048,2237,136,26,150,79,1440,249,219,81,830,0,0,0,1,Foothill,False,163.0,1.0,0.6946583704589971,-0.7193398003386513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4049,2228,134,25,134,70,1423,250,220,83,807,0,0,0,1,Foothill,False,172.0,1.0,0.7193398003386511,-0.6946583704589974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4050,2219,128,23,124,61,1406,250,219,83,785,0,0,0,1,Foothill,False,181.0,1.0,0.788010753606722,-0.6156614753256583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4051,2151,113,25,42,15,1329,253,205,64,684,0,0,0,1,Foothill,False,249.0,1.0,0.9205048534524403,-0.3907311284892738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4052,2130,82,7,0,0,1301,230,228,132,649,0,0,0,1,Foothill,False,270.0,1.0,0.9902680687415704,0.13917310096006547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4053,2133,322,11,0,0,1289,191,229,177,633,0,0,0,1,Foothill,False,267.0,1.0,-0.6156614753256582,0.788010753606722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4054,2166,260,15,67,8,1216,181,247,204,553,0,0,0,1,Foothill,False,234.0,1.0,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4055,2261,359,29,60,34,1189,164,174,137,571,0,0,0,1,Foothill,False,139.0,1.0,-0.01745240643728356,0.9998476951563913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4056,2276,326,18,0,0,1138,174,218,183,331,0,0,0,1,Foothill,False,124.0,1.0,-0.5591929034707466,0.8290375725550418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4057,2315,134,14,42,13,1082,241,233,118,182,0,0,0,1,Foothill,False,85.0,1.0,0.7193398003386511,-0.6946583704589974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4058,2292,108,13,0,0,1090,241,225,111,272,0,0,0,1,Foothill,False,108.0,1.0,0.9510565162951536,-0.30901699437494734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
4059,2321,322,21,85,41,1121,163,214,189,421,0,0,0,1,Foothill,False,79.0,1.0,-0.6156614753256582,0.788010753606722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4060,2329,312,14,134,49,1138,182,229,187,481,0,0,0,1,Foothill,False,71.0,1.0,-0.7431448254773946,0.6691306063588578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
4061,2068,65,5,0,0,725,225,230,140,895,0,0,0,1,Foothill,False,332.0,1.0,0.9063077870366499,0.42261826174069944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4062,2129,323,32,134,76,541,124,189,195,745,0,0,0,1,Foothill,False,271.0,1.0,-0.6018150231520483,0.7986355100472928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4063,2036,102,17,0,0,313,246,215,91,573,0,0,0,1,Foothill,False,364.0,1.0,0.9781476007338057,-0.20791169081775934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
4064,3193,78,8,67,4,3722,231,226,128,3130,1,0,0,0,Subalpine,True,7.0,2.0,0.9781476007338056,0.20791169081775945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
4065,3055,190,12,361,63,1864,220,249,161,3800,1,0,0,0,Subalpine,False,145.0,1.0,-0.17364817766693047,-0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4066,2886,102,16,339,120,1813,245,218,98,1099,0,0,1,0,Subalpine,False,86.0,1.0,0.9781476007338057,-0.20791169081775934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4067,2782,127,16,108,28,2029,245,228,106,850,0,0,1,0,Montane,True,18.0,2.0,0.7986355100472927,-0.6018150231520484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
